X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.3651551312649164,1.6015625,3.7268312946637185,cos_graph.png,inf,0.0,90.0
-3.3651551312649164,1.4140625,3.650183805150755,cos_graph.png,-inf,-inf,-90.0
-3.3651551312649164,1.19140625,3.569834437339869,cos_graph.png,-inf,0.0,-90.0
-3.3651551312649164,1.39453125,3.6426620025340206,cos_graph.png,inf,inf,90.0
-3.3651551312649164,1.390625,3.641168349321904,cos_graph.png,-inf,-inf,-90.0
-3.3651551312649164,2.65625,4.287182422055142,cos_graph.png,inf,inf,90.0
-3.3651551312649164,2.6328125,4.272700635152765,cos_graph.png,-inf,-inf,-90.0
-3.341288782816229,0.9765625,3.4810752716049977,cos_graph.png,-69.39687500000049,inf,-89.17443236036732
-3.341288782816229,1.796875,3.7938068606346524,cos_graph.png,inf,inf,90.0
-3.341288782816229,1.1953125,3.5486592824374967,cos_graph.png,-inf,-inf,-90.0
-3.341288782816229,2.00390625,3.896132824861419,cos_graph.png,inf,inf,90.0
-3.341288782816229,2.62109375,4.246686140564502,cos_graph.png,inf,0.0,90.0
-3.341288782816229,2.4140625,4.122124268393641,cos_graph.png,-inf,-inf,-90.0
-3.341288782816229,1.60546875,3.7069853840283913,cos_graph.png,-inf,0.0,-90.0
-3.341288782816229,1.6171875,3.712075718560952,cos_graph.png,inf,inf,90.0
-3.341288782816229,2.20703125,4.004397291559632,cos_graph.png,inf,0.0,90.0
-3.341288782816229,1.20703125,3.5526237020897837,cos_graph.png,-inf,-inf,-90.0
-3.341288782816229,1.41015625,3.626672218382524,cos_graph.png,inf,inf,90.0
-3.341288782816229,1.3984375,3.622131716486827,cos_graph.png,-inf,-inf,-90.0
-3.3174224343675416,2.0390625,3.8939783624143725,cos_graph.png,26.842187499999692,inf,87.86644459357991
